Host,Managed Object,Attribute,From,To,Interval,Total,Loss,data
MA_221.141.145.6_20130430180225,mysqld-nt.exe,MemUtilizationAvg,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,0.94
MA_221.141.145.6_20130430180225,mysqld-nt.exe,MemUtilizationMin,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,0.94
MA_221.141.145.6_20130430180225,mysqld-nt.exe,CpuUtilizationMax,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,mysqld-nt.exe,CpuUtilizationAvg,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,mysqld-nt.exe,CpuUtilizationMin,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,mysqld-nt.exe,RunningProcessCount,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,1
MA_221.141.145.6_20130430180225,jqs.exe,ProcessMonitorInfo,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[40, jqs.exe, jqs.exe, 1, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 2716, 2716, 2716, 1788, 1788, 1788, 0.0, 0.02, 2716, 1788]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=jqs.exe, Avg.PCPU=0.0, Avg.PMEM=0.02, Avg.RSS=1788, Avg.VSZ=2716, INDEX=40, Max.PCPU=0.0, Max.PMEM=0.02, Max.RSS=1788, Max.VSZ=2716, Min.PCPU=0.0, Min.PMEM=0.02, Min.RSS=1788, Min.VSZ=2716, Pattern=jqs.exe, RunningProcessCount=1, TotalPCPU=0.0, TotalPMEM=0.02, TotalRSS=1788, TotalVSZ=2716})})
MA_221.141.145.6_20130430180225,jqs.exe,TotalMemUsed,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,1788
MA_221.141.145.6_20130430180225,jqs.exe,TotalMemUtilization,2013-05-09 14:33:10,2013-05-09 14:33:10,실시간,1,-,0.02
MA_221.141.145.6_20130430180225,jqs.exe,TotalCpuUtilization,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,jqs.exe,MemUsedMax,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,1788
MA_221.141.145.6_20130430180225,jqs.exe,MemUsedAvg,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,1788
MA_221.141.145.6_20130430180225,jqs.exe,MemUsedMin,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,1788
MA_221.141.145.6_20130430180225,jqs.exe,MemUtilizationMax,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.02
MA_221.141.145.6_20130430180225,jqs.exe,MemUtilizationAvg,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.02
MA_221.141.145.6_20130430180225,jqs.exe,MemUtilizationMin,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.02
MA_221.141.145.6_20130430180225,jqs.exe,CpuUtilizationMax,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,jqs.exe,CpuUtilizationAvg,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,jqs.exe,CpuUtilizationMin,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,jqs.exe,RunningProcessCount,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,1
MA_221.141.145.6_20130430180225,taskmgr.exe,ProcessMonitorInfo,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[79, taskmgr.exe, taskmgr.exe, 1, 0.0, 0.0, 0.0, 0.04, 0.04, 0.04, 2548, 2548, 2548, 2972, 2972, 2972, 0.0, 0.04, 2548, 2972]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=taskmgr.exe, Avg.PCPU=0.0, Avg.PMEM=0.04, Avg.RSS=2972, Avg.VSZ=2548, INDEX=79, Max.PCPU=0.0, Max.PMEM=0.04, Max.RSS=2972, Max.VSZ=2548, Min.PCPU=0.0, Min.PMEM=0.04, Min.RSS=2972, Min.VSZ=2548, Pattern=taskmgr.exe, RunningProcessCount=1, TotalPCPU=0.0, TotalPMEM=0.04, TotalRSS=2972, TotalVSZ=2548})})
MA_221.141.145.6_20130430180225,taskmgr.exe,TotalMemUsed,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,2972
MA_221.141.145.6_20130430180225,taskmgr.exe,TotalMemUtilization,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.04
MA_221.141.145.6_20130430180225,taskmgr.exe,TotalCpuUtilization,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,taskmgr.exe,MemUsedMax,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,2972
MA_221.141.145.6_20130430180225,taskmgr.exe,MemUsedAvg,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,2972
MA_221.141.145.6_20130430180225,taskmgr.exe,MemUsedMin,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,2972
MA_221.141.145.6_20130430180225,taskmgr.exe,MemUtilizationMax,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.04
MA_221.141.145.6_20130430180225,taskmgr.exe,MemUtilizationAvg,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.04
MA_221.141.145.6_20130430180225,taskmgr.exe,MemUtilizationMin,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.04
MA_221.141.145.6_20130430180225,taskmgr.exe,CpuUtilizationMax,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,taskmgr.exe,CpuUtilizationAvg,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,taskmgr.exe,CpuUtilizationMin,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,taskmgr.exe,RunningProcessCount,2013-05-09 14:33:11,2013-05-09 14:33:11,실시간,1,-,1
MA_221.141.145.6_20130430180225,Memory,TotalSize,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,7912
MA_221.141.145.6_20130430180225,Memory,FreeSize,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,5591
MA_221.141.145.6_20130430180225,Memory,Used,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,2320
MA_221.141.145.6_20130430180225,Memory,Utilization,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,29.33
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,ProcessMonitorInfo,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[20, DirectKeyword2.exe, DirectKeyword2.exe, 2, 0.0, 0.0, 0.0, 0.03, 0.07, 0.11, 3724, 3828, 3932, 2700, 5776, 8852, 0.0, 0.14, 7656, 11552]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=DirectKeyword2.exe, Avg.PCPU=0.0, Avg.PMEM=0.07, Avg.RSS=5776, Avg.VSZ=3828, INDEX=20, Max.PCPU=0.0, Max.PMEM=0.11, Max.RSS=8852, Max.VSZ=3932, Min.PCPU=0.0, Min.PMEM=0.03, Min.RSS=2700, Min.VSZ=3724, Pattern=DirectKeyword2.exe, RunningProcessCount=2, TotalPCPU=0.0, TotalPMEM=0.14, TotalRSS=11552, TotalVSZ=7656})})
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,TotalMemUsed,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,11552
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,TotalMemUtilization,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.14
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,TotalCpuUtilization,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,MemUsedMax,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,8852
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,MemUsedAvg,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,5776
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,MemUsedMin,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,2700
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,MemUtilizationMax,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.11
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,MemUtilizationAvg,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.07
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,MemUtilizationMin,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.03
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,CpuUtilizationMax,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,DirectKeyword2.exe,CpuUtilizationAvg,2013-05-09 14:33:12,2013-05-09 14:33:12,실시간,1,-,0.0
